Gemeindeschlüsselnummer;Gemeindename;Anzahl;qkm;Ew/qkm
81165007007;Baltmannsweiler;5516;18,55;297
81165007027;Hochdorf (Landkreis Esslingen);4647;7,75;600
81165007037;Lichtenwald;2559;10,8;237
81165007058;Reichenbach an der Fils;7873;7,43;1060
81165008012;Bissingen an der Teck;3372;17,06;198
81165008029;Holzmaden;2276;3,1;734
81165008043;Neidlingen;1759;12,63;139
81165008053;Ohmden;1729;5,55;312
81165008070;Weilheim an der Teck, Stadt;9779;26,51;369
81165009035;Köngen;9560;12,52;764
81165009071;Wendlingen am Neckar, Stadt;15800;12,15;1300
81170010010;Böhmenkirch;5537;51,08;108
81175001006;Bad Ditzenbach;3726;25,44;146
81175001014;Deggingen;5131;22,71;226
81175002018;Ebersbach an der Fils, Stadt;15231;26,26;580
81175002044;Schlierbach;3834;10,97;349
81175003019;Eislingen/Fils, Stadt;21972;16,41;1339
81175003037;Ottenbach;2410;11,9;203
81175003042;Salach;7976;8,31;960
81175004007;Bad Überkingen;3839;24,04;160
81175004024;Geislingen an der Steige, Stadt;26869;75,83;354
81175004033;Kuchen;5537;8,95;619
81175005026;Göppingen, Stadt;57809;59,21;976
81175005043;Schlat;1668;9,68;172
81175005053;Wäschenbeuren;3912;12,95;302
81175005055;Wangen;3138;9,68;324
81175006015;Donzdorf, Stadt;10531;39,82;264
81175006025;Gingen an der Fils;4408;10,02;440
81175006049;Süßen, Stadt;10048;12,79;786
81175006061;Lauterstein, Stadt;2505;23,31;107
81175007016;Drackenstein;459;5,68;81
81175007028;Gruibingen;2225;23,05;97
81175007031;Hohenstadt;863;11,64;74
81175007035;Mühlhausen im Täle;1088;6,33;172
81175007058;Wiesensteig, Stadt;1976;23,41;84
81175008001;Adelberg;1972;9,49;208
81175008009;Birenbach;1889;2,5;756
81175008011;Börtlingen;1683;8,26;204
81175008038;Rechberghausen;5413;6,4;846
81175009002;Aichelberg;1315;4,01;328
81175009012;Bad Boll;5189;10,95;474
81175009017;Dürnau (Landkreis Göppingen);2169;5,37;404
81175009023;Gammelshausen;1464;3,3;444
81175009029;Hattenhofen (Landkreis Göppingen);2943;7,64;385
81175009060;Zell unter Aichelberg;3110;6,39;487
81175010003;Albershausen;4397;6,5;676
81175010051;Uhingen, Stadt;14248;24,79;575
81175011020;Eschenbach;2137;4,8;445
81175011030;Heiningen (Landkreis Göppingen);4968;12,45;399
81180003003;Asperg, Stadt;13141;5,8;2266
81180011011;Ditzingen, Stadt;22659;30,38;746
81180019019;Gerlingen, Stadt;18657;17,01;1097
81180021021;Großbottwar, Stadt;7855;25,51;308
81180046046;Kornwestheim, Stadt;33536;14,65;2289
81180048048;Ludwigsburg, Stadt;91810;43,34;2118
81180050050;Markgröningen, Stadt;14043;28,17;499
81180051051;Möglingen;10618;9,95;1067
81180060060;Oberstenfeld;7534;21,1;357
81180076076;Sachsenheim, Stadt;18303;57,92;316
81180080080;Korntal-Münchingen, Stadt;18386;20,71;888
81180081081;Remseck am Neckar, Stadt;26024;22,82;1140
81185001007;Besigheim, Stadt;12138;16,83;721
81185001016;Freudental;2392;3,07;779
81185001018;Gemmrigheim;4407;8,23;535
81185001028;Hessigheim;2482;5,03;493
81185001047;Löchgau;5632;10,95;514
81185001053;Mundelsheim;3457;10,2;339
81185001074;Walheim;3219;6,14;524
81185002071;Tamm;12168;8,78;1386
81185002077;Ingersheim;6239;11,55;540
81185002079;Bietigheim-Bissingen, Stadt;43328;31,29;1385
81185003010;Bönnigheim, Stadt;7919;20,13;393
81185003015;Erligheim;2839;6,19;459
81185003040;Kirchheim am Neckar;5828;8,52;684
81185004063;Pleidelsheim;6058;10,18;595
81185004078;Freiberg am Neckar, Stadt;15434;13,14;1175
81185005001;Affalterbach;4304;10,15;424
81185005006;Benningen am Neckar;6212;4,87;1276
81185005014;Erdmannhausen;5193;8,7;597
81185005049;Marbach am Neckar, Stadt;15429;18,06;854
81185006027;Hemmingen;7809;12,34;633
81185006067;Schwieberdingen;11141;14,85;750
81185007054;Murr;6498;7,79;834
81185007070;Steinheim an der Murr, Stadt;11986;23,18;517
81185008012;Eberdingen;6698;26,2;256
81185008059;Oberriexingen, Stadt;3265;8,16;400
81185008068;Sersheim;5359;11,48;467
81185008073;Vaihingen an der Enz, Stadt;28576;73,4;389
81190001001;Alfdorf;7292;68,52;106
81190020020;Fellbach, Stadt;46147;27,71;1665
81190041041;Korb;11262;8,45;1333
81190044044;Murrhardt, Stadt;14360;71,15;202
81190061061;Rudersberg;11704;39,37;297
81190079079;Waiblingen, Stadt;57280;42,75;1340
81190089089;Berglen;6708;25,86;259
81190090090;Remshalden;14349;15,14;948
81190091091;Weinstadt, Stadt;26807;31,71;845
81190093093;Kernen im Remstal;15761;15,04;1048
81195001003;Allmersbach im Tal;5065;7,96;636
81195001004;Althütte;4290;18,16;236
81195001006;Auenwald;6804;19,75;345
81195001008;Backnang, Stadt;38202;39,38;970
81195001018;Burgstetten;3749;10,29;364
81195001038;Kirchberg an der Murr;4004;13,21;303
81195001053;Oppenweiler;4440;19,8;224
81195001083;Weissach im Tal;7436;14,13;526
81195001087;Aspach (Landkreis Rems-Murr-Kreis);8380;35,45;236
81195002055;Plüderhausen;9687;26,12;371
81195002076;Urbach (Landkreis Rems-Murr-Kreis);8951;20,77;431
81195003067;Schorndorf, Stadt;40548;56,83;713
81195003086;Winterbach (Landkreis Rems-Murr-Kreis);7661;17,12;447
81195004024;Großerlach;2616;27,15;96
81195004069;Spiegelberg;2186;28,22;77
81195004075;Sulzbach an der Murr;5279;40,12;132
81195005037;Kaisersbach;2461;27,94;88
81195005084;Welzheim, Stadt;11120;37,99;293
81195006042;Leutenbach (Landkreis Rems-Murr-Kreis);12121;14,73;823
81195006068;Schwaikheim;9693;9,22;1051
81195006085;Winnenden, Stadt;29297;28,05;1044
81210000000;Heilbronn, Universitätsstadt;128303;99,89;1284
81250007007;Bad Wimpfen, Stadt;7311;19,38;377
81250039039;Gundelsheim, Stadt;7589;38,44;197
81250058058;Leingarten, Stadt;11717;23,47;499
81250068068;Neudenau, Stadt;5338;32,91;162
81250107107;Wüstenrot;6779;30,02;226
81255001005;Bad Friedrichshall, Stadt;19746;24,71;799
81255001078;Oedheim;6534;21,24;308
81255001079;Offenau;2909;5,66;514
81255002006;Bad Rappenau, Stadt;22333;73,56;304
81255002049;Kirchardt;5878;21,5;273
81255002087;Siegelsbach;1667;7,68;217
81255003013;Brackenheim, Stadt;16475;45,75;360
81255003017;Cleebronn;3125;17,09;183
81255004026;Eppingen, Stadt;22424;88,58;253
81255004034;Gemmingen;5466;19,08;286
81255004047;Ittlingen;2619;14,11;186
81255005030;Flein;7276;8,48;858
81255005094;Talheim (Landkreis Heilbronn);4972;11,62;428
81255006056;Lauffen am Neckar, Stadt;11985;22,63;530
81255006066;Neckarwestheim;4103;13,98;293
81255006074;Nordheim;8457;12,71;665
81255007048;Jagsthausen;1731;17,68;98
81255007063;Möckmühl, Stadt;8261;49,6;167
81255007084;Roigheim;1444;14,01;103
81255007103;Widdern, Stadt;1804;25,23;72
81255008027;Erlenbach;5151;12,73;405
81255008065;Neckarsulm, Stadt;26221;24,94;1051
81255008096;Untereisesheim;4241;3,67;1156
81255009069;Neuenstadt am Kocher, Stadt;10157;41,17;247
81255009111;Hardthausen am Kocher;4227;35,56;119
81255009113;Langenbrettach;3918;23,97;163
81255010038;Güglingen, Stadt;6380;16,27;392
81255010081;Pfaffenhofen;2443;12,04;203
81255010108;Zaberfeld;4179;22,18;188
81255011059;Löwenstein, Stadt;3388;23,46;144
81255011110;Obersulm;13845;31,08;445
81255012001;Abstatt;4896;9,66;507
81255012008;Beilstein, Stadt;6201;25,24;246
81255012046;Ilsfeld;9669;26,51;365
81255012098;Untergruppenbach;8540;27,27;313
81255013061;Massenbachhausen;3668;8,78;418
81255013086;Schwaigern, Stadt;11493;49,49;232
81255014021;Eberstadt;3105;12,5;248
81255014024;Ellhofen;3929;5,86;670
81255014057;Lehrensteinsfeld;2656;6,22;427
81255014102;Weinsberg, Stadt;12708;22,22;572
81260011011;Bretzfeld;12498;64,68;193
81260072072;Schöntal;5568;81,67;68
81265001047;Kupferzell;6421;54,28;118
81265001058;Neuenstein, Stadt;6644;47,84;139
81265001085;Waldenburg, Stadt (Landkreis Hohenlohekreis);2970;31,55;94
81265002020;Dörzbach;2516;32,35;78
81265002045;Krautheim, Stadt;4662;52,9;88
81265002056;Mulfingen;3621;80,09;45
81265003039;Ingelfingen, Stadt;5430;46,48;117
81265003046;Künzelsau, Stadt;15733;75,17;209
81265004028;Forchtenberg, Stadt;5271;38,09;138
81265004060;Niedernhall, Stadt;4143;17,71;234
81265004086;Weißbach (Landkreis Hohenlohekreis);2018;12,77;158
81265005066;Öhringen, Stadt;25320;67,79;374
81265005069;Pfedelbach;9427;41,29;228
81265005094;Zweiflingen;1785;32,1;56
81270052052;Mainhardt;5963;58,7;102
81270075075;Schrozberg, Stadt;5719;105,21;54
81275001009;Braunsbach;2444;52,87;46
81275001086;Untermünkheim;3018;27,19;111
81275002014;Crailsheim, Stadt;34395;109,08;315
81275002073;Satteldorf;5564;46,21;120
81275002103;Frankenhardt;4892;69,86;70
81275002104;Stimpfach;3033;33,36;91
81275003101;Kreßberg;3971;48,46;82
81275003102;Fichtenau;4619;31,28;148
81275004032;Gerabronn, Stadt;4463;40,38;111
81275005043;Ilshofen, Stadt;6909;54,87;126
81275005089;Vellberg, Stadt;4596;31,89;144
81275005099;Wolpertshausen;2292;27,42;84
81275006023;Fichtenberg;2824;24,19;117
81275006025;Gaildorf, Stadt;12071;62,59;193
81275006062;Oberrot;3451;37,94;91
81275006079;Sulzbach-Laufen;2528;43,97;57
81275007012;Bühlertann;3066;23,59;130
81275007013;Bühlerzell;2050;49,3;42
81275007063;Obersontheim;5340;54,84;97
81275008046;Kirchberg an der Jagst, Stadt;4198;40,93;103
81275008071;Rot am See;5434;74,8;73
81275008091;Wallhausen (Landkreis Schwäbisch Hall);3679;25,47;144
81275009056;Michelbach an der Bilz;3374;17,68;191
81275009059;Michelfeld;3750;35,22;106
81275009076;Schwäbisch Hall, Stadt;41247;104,19;396
81275009100;Rosengarten (Landkreis Schwäbisch Hall);5238;31,01;169
81280039039;Freudenberg, Stadt (Landkreis Main-Tauber-Kreis);3697;34,76;106
81280064064;Külsheim, Stadt;5218;81,43;64
81280082082;Niederstetten, Stadt;4857;104,05;47
81280126126;Weikersheim, Stadt;7560;80,93;93
81280131131;Wertheim, Stadt;22799;138,59;165
81280139139;Lauda-Königshofen, Stadt;14278;94,44;151
81285001006;Assamstadt;2237;17,23;130
81285001007;Bad Mergentheim, Stadt;23971;129,96;184
81285001058;Igersheim;5452;42,83;127
81285002014;Boxberg, Stadt;6659;101,71;65
81285003047;Grünsfeld, Stadt;3639;44,72;81
81285003137;Wittighausen;1687;32,36;52
81285004045;Großrinderfeld;4048;56,28;72
81285004061;Königheim;3003;61,21;49
81285004115;Tauberbischofsheim, Stadt;13201;69,29;191
81285004128;Werbach;3203;43,17;74
81350015015;Gerstetten;11621;92,43;126
81350020020;Herbrechtingen, Stadt;13192;58,63;225
81350025025;Königsbronn;7032;45,44;155
81350032032;Steinheim am Albuch;8722;82,43;106
81355001016;Giengen an der Brenz, Stadt;19433;44,07;441
81355001021;Hermaringen;2281;15,25;150
81355002019;Heidenheim an der Brenz, Stadt;49964;107,09;467
81355002026;Nattheim;6363;44,99;141
81355003027;Niederstotzingen, Stadt;4742;29,81;159
81355003031;Sontheim an der Brenz;5744;28,92;199
81360002002;Abtsgmünd;7351;71,57;103
81360027027;Gschwend;4641;54,52;85
81360042042;Lorch, Stadt (Landkreis Ostalbkreis);10784;34,28;315
81360045045;Neresheim, Stadt;7967;118,51;67
81360050050;Oberkochen, Stadt;7793;23,55;331
81365001021;Essingen (Landkreis Ostalbkreis);6386;58,49;109
81365001033;Hüttlingen;5983;18,7;320
81365001088;Aalen, Stadt;67139;146,58;458
81365002010;Bopfingen, Stadt;11670;76,96;152
81365002037;Kirchheim am Ries;1784;21,05;85
81365002087;Riesbürg;2217;17,97;123
81365003003;Adelmannsfelden;1701;22,9;74
81365003019;Ellwangen (Jagst), Stadt;24614;127,38;193
81365003035;Jagstzell;2306;37,95;61
81365003046;Neuler;3206;36,27;88
81365003060;Rosenberg (Landkreis Ostalbkreis);2623;41,02;64
81365003084;Wört;1472;18,17;81
81365003089;Rainau;3292;25,47;129
81365004038;Lauchheim, Stadt;4712;40,86;115
81365004082;Westhausen (Landkreis Ostalbkreis);6098;38,45;159
81365005020;Eschach;1832;20,28;90
81365005024;Göggingen;2484;11,38;218
81365005034;Iggingen;2497;11,39;219
81365005040;Leinzell;2039;2,11;966
81365005049;Obergröningen;435;5,86;74
81365005062;Schechingen;2218;11,87;187
81365006007;Bartholomä;2090;20,75;101
81365006009;Böbingen an der Rems;4640;12,22;380
81365006028;Heubach, Stadt;10026;25,78;389
81365006029;Heuchlingen;1853;9,03;205
81365006043;Mögglingen;4288;10,27;418
81365007065;Schwäbisch Gmünd, Stadt;63449;113,81;557
81365007079;Waldstetten;7056;20,96;337
81365008015;Durlangen;2755;10,44;264
81365008044;Mutlangen;6852;8,79;780
81365008061;Ruppertshofen (Landkreis Ostalbkreis);1833;14,21;129
81365008066;Spraitbach;3418;12,39;276
81365008070;Täferrot;1035;12,01;86
81365009071;Tannhausen;1801;17,74;102
81365009075;Unterschneidheim;4806;68,07;71
82110000000;Baden-Baden, Stadt;55887;140,19;399
82120000000;Karlsruhe, Stadt;305408;173,42;1761
82150017017;Ettlingen, Stadt;38461;56,75;678
82150046046;Malsch (Landkreis Karlsruhe);14884;51,24;290
82150047047;Marxzell;5047;34,92;145
82150064064;Östringen, Stadt;13258;53,28;249
82150084084;Ubstadt-Weiher;13154;36,49;360
82150089089;Walzbachtal;9900;36,68;270
82150090090;Weingarten (Baden);10428;29,38;355
82150096096;Karlsbad;16181;38,01;426
82150097097;Kraichtal, Stadt;14731;80,59;183
82150101101;Pfinztal;18286;31,05;589
82150102102;Eggenstein-Leopoldshafen;16823;26,11;644
82150105105;Linkenheim-Hochstetten;12265;23,6;520
82150106106;Waghäusel, Stadt;21993;42,84;513
82150108108;Rheinstetten, Stadt;20820;32,31;644
82150109109;Stutensee, Stadt;24980;45,68;547
82150110110;Waldbronn;13324;11,35;1174
82155001039;Kronau;5960;10,9;547
82155001100;Bad Schönborn;13129;24,1;545
82155002007;Bretten, Stadt;29871;71,1;420
82155002025;Gondelsheim;4103;14,86;276
82155003009;Bruchsal, Stadt;46780;93,04;503
82155003021;Forst (Landkreis Karlsruhe);8029;11,46;701
82155003029;Hambrücken;5571;10,98;507
82155003103;Karlsdorf-Neuthard;10691;14,02;763
82155004099;Graben-Neudorf;12146;28,8;422
82155004111;Dettenheim;6749;30,89;218
82155005040;Kürnbach;2346;12,66;185
82155005059;Oberderdingen;11358;33,57;338
82155006066;Philippsburg, Stadt;13558;50,54;268
82155006107;Oberhausen-Rheinhausen;9505;18,92;502
82155007082;Sulzfeld (Landkreis Karlsruhe);4951;18,75;264
82155007094;Zaisenhausen;1832;10,1;181
82160008008;Bühlertal;7788;17,67;441
82160013013;Forbach;4497;131,86;34
82160015015;Gaggenau, Stadt;29553;65,01;455
82165001006;Bischweier;3009;4,6;654
82165001024;Kuppenheim, Stadt;8219;18,08;455
82165002007;Bühl, Stadt;28782;73,18;393
82165002041;Ottersweier;6356;29,21;218
82165003002;Au am Rhein;3377;13,29;254
82165003005;Bietigheim;6373;13,9;458
82165003009;Durmersheim;11947;25,97;460
82165003012;Elchesheim-Illingen;3239;10,13;320
82165004017;Gernsbach, Stadt;14167;82,03;173
82165004029;Loffenau;2520;17,06;148
82165004059;Weisenbach;2434;9,07;268
82165005023;Iffezheim;5175;19,91;260
82165005033;Muggensturm;6100;11,56;528
82165005039;Ötigheim;4905;10,98;447
82165005043;Rastatt, Stadt;50546;58,98;857
82165005052;Steinmauern;3120;12,42;251
82165006028;Lichtenau, Stadt (Landkreis Rastatt);4940;27,62;179
82165006063;Rheinmünster;6592;42,5;155
82165007022;Hügelsheim;5052;14,91;339
82165007049;Sinzheim;11380;28,5;399
82210000000;Heidelberg, Stadt;153809;108,83;1413
82220000000;Mannheim, Universitätsstadt;313693;144,97;2164
82250014014;Buchen (Odenwald), Stadt;18021;138,93;130
82250060060;Mudau;4863;107,49;45
82255001032;Hardheim;6765;87,08;78
82255001039;Höpfingen;3039;30,48;100
82255001109;Walldürn, Stadt;11557;105,91;109
82255002033;Haßmersheim;4956;19,15;259
82255002042;Hüffenhardt;2034;17,62;115
82255003002;Aglasterhausen;4836;22,84;212
82255003068;Neunkirchen (Landkreis Neckar-Odenwald-Kreis);1855;15,92;117
82255003116;Schwarzach;2924;8,36;350
82255004024;Fahrenbach;2698;16,41;164
82255004052;Limbach (Landkreis Neckar-Odenwald-Kreis);4407;43,59;101
82255005058;Mosbach, Stadt;24413;62,16;393
82255005067;Neckarzimmern;1434;8,17;176
82255005074;Obrigheim;5395;24,25;222
82255005117;Elztal;5836;46,62;125
82255006010;Binau;1369;4,83;283
82255006064;Neckargerach;2278;15,31;149
82255006113;Zwingenberg;658;4,72;139
82255006118;Waldbrunn (Landkreis Neckar-Odenwald-Kreis);4691;44,29;106
82255007075;Osterburken, Stadt;6525;47,32;138
82255007082;Rosenberg (Landkreis Neckar-Odenwald-Kreis);2062;40,94;50
82255007114;Ravenstein, Stadt;2992;55,97;53
82255008009;Billigheim;5975;48,94;122
82255008115;Schefflenz;3846;36,96;104
82255009001;Adelsheim, Stadt;5058;43,84;115
82255009091;Seckach;3983;27,85;143
82260009009;Brühl;14279;10,19;1401
82260012012;Dossenheim;12641;14,15;893
82260018018;Eppelheim, Stadt;15590;5,7;2735
82260028028;Heddesheim;12127;14,71;824
82260036036;Ilvesheim;9253;5,89;1571
82260037037;Ketsch;13120;16,52;794
82260038038;Ladenburg, Stadt;12371;19;651
82260041041;Leimen, Stadt;26852;20,64;1301
82260060060;Nußloch;11321;13,58;834
82260062062;Oftersheim;12241;12,78;958
82260063063;Plankstadt;10374;8,5;1220
82260076076;Sandhausen;15350;14,55;1055
82260082082;Schriesheim, Stadt;14994;31,61;474
82260084084;Schwetzingen, Stadt;21732;21,5;1011
82260095095;Walldorf, Stadt;15987;19,91;803
82260096096;Weinheim, Stadt;45823;58,11;789
82260103103;St. Leon-Rot;13996;25,56;548
82260105105;Edingen-Neckarhausen;14365;12,04;1193
82260107107;Hirschberg an der Bergstraße;9642;12,35;781
82265001013;Eberbach, Stadt;14607;81,15;180
82265001081;Schönbrunn;2888;34,47;84
82265002020;Eschelbronn;2694;8,23;327
82265002048;Mauer;4142;6,29;659
82265002049;Meckesheim;5303;16,33;325
82265002086;Spechbach;1689;8,52;198
82265002104;Lobbach;2394;14,91;161
82265003031;Hemsbach, Stadt;11986;12,85;933
82265003040;Laudenbach (Landkreis Rhein-Neckar-Kreis);6484;10,29;630
82265004003;Altlußheim;6247;15,96;391
82265004032;Hockenheim, Stadt;21634;34,84;621
82265004059;Neulußheim;7143;3,38;2113
82265004068;Reilingen;8179;16,35;500
82265005006;Bammental;6504;12,16;535
82265005022;Gaiberg;2335;4,15;563
82265005056;Neckargemünd, Stadt;13201;26,16;505
82265005097;Wiesenbach (Landkreis Rhein-Neckar-Kreis);3184;11,13;286
82265006046;Malsch (Landkreis Rhein-Neckar-Kreis);3409;6,77;504
82265006054;Mühlhausen (Landkreis Rhein-Neckar-Kreis);8702;15,3;569
82265006065;Rauenberg, Stadt;8724;11,12;785
82265007029;Heiligkreuzsteinach;2646;19,6;135
82265007080;Schönau, Stadt;4412;22,49;196
82265007099;Wilhelmsfeld;3211;4,75;676
82265008085;Sinsheim, Stadt;36517;126,99;288
82265008101;Zuzenhausen;2267;11,64;195
82265008102;Angelbachtal;5183;17,92;289
82265009017;Epfenbach;2400;12,97;185
82265009055;Neckarbischofsheim, Stadt;4128;26,41;156
82265009058;Neidenstein;1790;6,48;276
82265009066;Reichartshausen;2123;10;212
82265009091;Waibstadt, Stadt;5764;25,57;225
82265009106;Helmstadt-Bargen;3840;27,95;137
82265010010;Dielheim;9151;22,67;404
82265010098;Wiesloch, Stadt;27095;30,24;896
82310000000;Pforzheim, Stadt;133110;97,99;1358
82350065065;Schömberg (Landkreis Calw);7730;37,21;208
82350080080;Wildberg, Stadt;9998;56,68;176
82355001006;Altensteig, Stadt;10846;53,19;204
82355001022;Egenhausen;1992;10,02;199
82355001066;Simmersfeld;2220;44,16;50
82355002007;Althengstett;7732;19,16;404
82355002029;Gechingen;3605;14,68;246
82355002057;Ostelsheim;2475;9,23;268
82355002067;Simmozheim;2809;9,51;295
82355003018;Dobel;2318;18,41;126
82355003033;Bad Herrenalb, Stadt;7558;33,01;229
82355004008;Bad Liebenzell, Stadt;9195;33,78;272
82355004073;Unterreichenbach;2370;6,3;376
82355005047;Neubulach, Stadt;5730;24,69;232
82355005050;Neuweiler;3120;51,29;61
82355005084;Bad Teinach-Zavelstein, Stadt;3103;25,17;123
82355006055;Oberreichenbach (Landkreis Calw);2908;35,98;81
82355006085;Calw, Stadt;24538;59,88;410
82355007020;Ebhausen;4782;24,56;195
82355007032;Haiterbach, Stadt;5959;28,92;206
82355007046;Nagold, Stadt;23221;63,1;368
82355007060;Rohrdorf (Landkreis Calw);1936;3,92;494
82355008025;Enzklösterle;1304;20,18;65
82355008035;Höfen an der Enz;1622;9,07;179
82355008079;Bad Wildbad, Stadt;10350;105,22;98
82360004004;Birkenfeld (Landkreis Enzkreis);10178;19,04;535
82360028028;Illingen (Landkreis Enzkreis);7661;29,39;261
